0	7.1819767951965332	157.66813659667969	4.2090401649475098
1	7.9819440841674805	162.314697265625	3.4277980327606201
2	7.1841259002685547	158.57403564453125	4.1434450149536133
3	7.2276358604431152	158.184326171875	3.9996790885925293
4	7.1569647789001465	158.66033935546875	3.9892818927764893
5	7.3173098564147949	157.98786926269531	3.92376708984375
6	8.3706398010253906	161.13125610351562	0.80499500036239624
7	8.7231464385986328	161.76611328125	1.2216620445251465
8	8.7341690063476562	161.21583557128906	0.90727102756500244
9	8.3341712951660156	162.24079895019531	2.8158349990844727
10	8.054905891418457	161.98756408691406	3.4408888816833496
11	7.4338970184326172	160.58244323730469	3.9815399646759033
12	7.4359288215637207	159.20390319824219	4.0679020881652832
13	7.4104728698730469	159.213623046875	3.8392810821533203
14	7.1128888130187988	158.73912048339844	3.8154881000518799
15	7.3162398338317871	159.2493896484375	3.6947290897369385
16	7.2111148834228516	158.40457153320312	3.829571008682251
17	7.3311038017272949	158.2822265625	3.8043599128723145
18	7.7802119255065918	158.35121154785156	3.3073840141296387
19	7.6332077980041504	158.54792785644531	3.3240699768066406
20	7.8277077674865723	157.74092102050781	3.262037992477417
21	7.4411458969116211	157.10787963867188	2.84185791015625
22	7.5459017753601074	157.34613037109375	2.5085830688476562
23	7.9512348175048828	158.24760437011719	1.5525180101394653
24	8.498255729675293	159.901611328125	0.81483501195907593
25	8.8763160705566406	161.11470031738281	1.2128080129623413
26	8.7290163040161133	159.94505310058594	1.029541015625
27	8.8705663681030273	161.57302856445312	1.5608079433441162
28	8.4857769012451172	161.92781066894531	2.8738911151885986
29	8.146601676940918	161.57742309570312	3.2825899124145508
30	7.8873238563537598	161.16990661621094	3.3563129901885986
31	7.2666888236999512	159.99320983886719	3.4269061088562012
32	7.4498090744018555	160.54031372070312	3.0280270576477051
33	7.4481039047241211	159.65562438964844	3.8139290809631348
34	7.3678560256958008	159.54716491699219	3.6597049236297607
35	7.4286990165710449	159.81320190429688	4.0871090888977051
36	7.2245650291442871	159.32040405273438	3.5867559909820557
37	7.2834482192993164	159.49734497070312	3.587501049041748
38	7.0215821266174316	158.82180786132812	3.6777629852294922
39	7.1869921684265137	158.50741577148438	3.6812100410461426
40	7.3198399543762207	158.43476867675781	3.6630771160125732
41	7.4307718276977539	158.60588073730469	3.2995529174804688
42	7.7331180572509766	158.60063171386719	3.0876049995422363
43	7.5407190322875977	158.68751525878906	3.0735540390014648
44	7.8637528419494629	158.37376403808594	3.0318610668182373
45	7.9451808929443359	157.80195617675781	2.9691009521484375
46	7.855842113494873	157.14418029785156	2.8991079330444336
47	7.9449849128723145	157.39614868164062	2.5245850086212158
48	8.3862152099609375	158.40447998046875	1.657945990562439
49	8.6782379150390625	159.91395568847656	1.19582200050354
50	8.3936042785644531	158.559326171875	1.7725830078125
51	8.6829891204833984	161.04757690429688	1.3191659450531006
52	8.6440849304199219	161.54022216796875	1.6766790151596069
